,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,RUL(min)
943,0.151879682,0.197981586,-0.003947783,0.692714623,5.432493017,0.197982412,0.825,1.643,4.167036821,0.125671021,1.303547714,5.431931323,400
944,0.145859222,0.188474095,-0.054093412,0.643483287,5.418103554,0.188480238,0.83,1.589,4.40364469,0.121433016,1.292206527,5.690418409,390
945,0.160894819,0.215441276,-0.080031768,1.459193119,5.287002557,0.215441885,1.118,2.073,5.189334477,0.131219045,1.339023133,6.948638908,380
946,0.142882465,0.183844793,-0.146600395,0.886287993,5.304948693,0.183849559,1.021,1.731,5.553453622,0.119608705,1.286718837,7.145733385,370
947,0.129449045,0.163873831,0.120545481,0.264762804,5.387175031,0.163878478,0.728,1.421,4.442316086,0.109137321,1.265968998,5.623834444,360
948,0.12356951,0.158297172,0.053841733,0.327597154,5.390280518,0.158307481,0.696,1.343,4.396507333,0.103175771,1.281120889,5.632457381,350
949,0.124539528,0.161198991,-0.250505703,0.596605665,5.370262364,0.161206431,0.769,1.362,4.770281155,0.10342207,1.294419798,6.174746368,340
950,0.139823722,0.182937628,-0.423357966,0.91234297,5.38398627,0.182939068,0.918,1.587,5.018064261,0.115615415,1.308355018,6.565409558,330
951,0.160900142,0.214428333,-0.292698321,1.374466307,5.315114907,0.214429926,1.091,1.992,5.087909231,0.131907969,1.33268948,6.780603106,320
952,0.177413448,0.23729084,-0.179839127,1.252528693,5.270627386,0.23729329,1.23,2.377,5.183458842,0.144462507,1.337515799,6.932958095,310
953,0.153324381,0.198757046,-0.190867835,0.393525014,5.562087438,0.198758747,0.759,1.452,3.818699864,0.126870539,1.296328383,4.950289019,300
954,0.179449729,0.236144375,-0.193162357,0.6127631,5.509700692,0.2361487,0.974,1.799,4.124519849,0.146869667,1.315960192,5.427703934,290
955,0.155624103,0.202989247,-0.220154614,0.561398378,5.495677289,0.202993323,0.862,1.587,4.246445087,0.128364402,1.304382288,5.538987758,280
956,0.171799697,0.221047273,-0.112851643,0.465834661,5.453813396,0.221046888,0.923,1.814,4.175584686,0.14330195,1.2866547,5.372535661,270
957,0.162950144,0.207212586,-0.160922028,0.169041308,5.564877828,0.20722385,0.808,1.489,3.89916509,0.136504275,1.271700929,4.958571867,260
958,0.197247375,0.26152851,-0.102532668,0.820387458,5.484415361,0.261534292,1.064,2.058,4.068300146,0.161067015,1.325920266,5.394241612,250
959,0.155043703,0.201629714,-0.264861491,0.501182619,5.515547909,0.201627524,0.806,1.538,3.9974701,0.128326937,1.300456065,5.198534238,240
960,0.172428927,0.22290265,-0.041481189,0.571264508,5.393055248,0.222903931,1.113,1.953,4.993182464,0.143472408,1.292729328,6.454833409,230
961,0.204114263,0.259224737,-0.086010126,0.168957854,5.390432958,0.259232558,1.301,2.368,5.018659739,0.171059403,1.270036465,6.373880876,220
962,0.183007715,0.231656383,0.019625343,0.2937607,5.438637265,0.231658974,1.062,1.948,4.584324884,0.154293407,1.265842666,5.803034034,210
963,0.182316178,0.234574296,0.08989703,0.446852384,5.426640561,0.234576545,1.023,1.995,4.361049816,0.151840834,1.286646904,5.611131243,200
964,0.194765614,0.247507385,0.119643435,0.162538357,5.507989561,0.247503021,0.991,1.936,4.003991536,0.163481121,1.270773707,5.088167166,190
965,0.230143611,0.297200944,-0.166961972,0.467143492,5.551590282,0.297194362,1.199,2.271,4.034396852,0.191637418,1.291343095,5.209790518,180
966,0.228028956,0.29165659,-0.027241712,0.173979043,5.568675889,0.291655981,1.162,2.192,3.984145959,0.190743818,1.279030462,5.095844045,170
967,0.280399092,0.343751038,-0.062727176,-0.264435589,5.657532327,0.343743627,1.257,2.385,3.656795073,0.241322801,1.225908488,4.482896118,160
968,0.253955515,0.314820088,0.007841627,-0.258761793,5.67656848,0.314818315,1.086,2.111,3.449608703,0.216276206,1.239659295,4.276339493,150
969,0.255119537,0.325714291,-0.122359901,1.597360727,5.098597635,0.325706892,2.28,3.94,7.000158913,0.215722401,1.276683453,8.936987053,140
970,0.269338591,0.353093472,-0.279594429,2.237870512,5.030374188,0.353097936,2.583,4.556,7.315250911,0.224690559,1.310981599,9.590159334,130
971,0.294230626,0.429692863,-0.0894422,6.02430529,4.767910351,0.429687591,3.635,6.609,8.459634573,0.233070841,1.460376834,12.35425436,120
972,0.299841936,0.415570962,-0.065502365,2.712121627,5.106443673,0.415567328,2.678,4.8,6.444202467,0.241692995,1.38595466,8.931372439,110
973,0.248544509,0.371687182,-0.072102077,8.789857168,4.572507382,0.371685085,3.469,6.689,9.333169783,0.196646215,1.495446776,13.95725866,100
974,0.329182187,0.44768621,-0.468739307,3.162451041,5.110678215,0.447681894,3.12,5.193,6.969234281,0.270203729,1.359982137,9.47803413,90
975,0.416708531,0.672154559,-0.766211578,14.1137359,4.662884258,0.672146802,5,9.998,7.438851136,0.321995198,1.612990261,11.99879444,80
976,0.351951609,0.53095579,-0.416473614,9.798528418,4.695853662,0.530969045,4.25,8.347,8.004233088,0.277802391,1.508642187,12.07552371,70
977,0.33826471,0.445928394,-0.159303555,1.624743702,5.015813201,0.445929019,3.066,5.869,6.875533711,0.278972709,1.318284187,9.063907371,60
978,0.301343864,0.386953613,-0.123955299,0.469705045,5.296542427,0.386944302,2.317,3.894,5.9879419,0.25143407,1.284062322,7.688890578,50
979,0.453335466,0.725031404,-0.51059904,12.58034097,4.741775392,0.72501891,5,9.998,6.896371849,0.352339019,1.599298896,11.02935989,40
980,0.337582548,0.462010776,-0.325333768,3.760924708,5.060547964,0.462021364,2.881,5.569,6.235642384,0.276992697,1.368617444,8.534208943,30
981,0.351111382,0.483856024,-0.377114801,4.892857922,4.847961006,0.483847207,3.696,7.197,7.638775108,0.287486108,1.378044778,10.52657415,20
982,0.001856829,0.000987376,0.579748548,3.638399799,0.592385975,0.002103016,0.005,0.005,2.377537625,0.001566386,1.132584746,2.692762846,10
983,0.001168368,0.000999586,0.316970035,-1.609922591,0.696695738,0.001532706,0.005,0.007,3.262204726,0.00068076,1.311835225,4.27947507,0
